well_id,date,lat,lon,actual,pred_v1,pred_v2,kriging
W_18.9833_76.0333,2019-05-19,18.98333,76.03333,6.33,9.723189025662924,9.870947976547168,10.276312828063965
W_18.9833_76.0333,2019-11-09,18.98333,76.03333,1.7,3.311070776236837,3.705688505517725,2.8320512771606445
W_18.9833_76.0333,2020-01-09,18.98333,76.03333,2.54,6.309508622703465,5.919102099028968,6.5116143226623535
W_18.9833_76.0333,2020-11-29,18.98333,76.03333,2.1,6.226028654645562,5.541575786211434,3.375150680541992
W_18.9833_76.0333,2021-01-09,18.98333,76.03333,2.4,5.6324769156947525,5.4814746136720975,6.29166841506958
W_18.9667_75.8833,2016-11-04,18.96667,75.88333,2.4,5.126349597127557,5.272899296631489,4.600869178771973
W_18.9667_75.8833,2017-01-04,18.96667,75.88333,3.2,6.0906128396234545,6.645250356490601,6.502972602844238
W_18.9667_75.8833,2018-08-24,18.96667,75.88333,4.9,6.362809302359151,6.806250338557806,5.754518985748291
W_18.9667_75.8833,2019-01-09,18.96667,75.88333,11.0,9.835433102971445,8.939998386152757,10.55147647857666
W_18.9667_75.8833,2019-05-19,18.96667,75.88333,10.99,9.718281006218206,10.032683687951682,10.599580764770508
W_18.9667_75.8833,2019-08-19,18.96667,75.88333,7.5,9.648530950711313,6.067666670922425,6.535181522369385
W_18.9667_75.8833,2019-11-09,18.96667,75.88333,1.5,3.3393572024486247,3.649965049928235,2.4269466400146484
W_18.9667_75.8833,2020-01-09,18.96667,75.88333,2.04,5.810884128233327,5.302618781443673,5.753436088562012
W_18.9667_75.8833,2020-11-29,18.96667,75.88333,2.2,7.9535252383903225,6.410545516251901,3.221489906311035
W_18.9667_75.8833,2021-01-09,18.96667,75.88333,3.4,5.474472200456209,5.337387324475699,6.2215962409973145
W_18.05_76.5667,2019-01-09,18.05,76.56667,10.45,12.746320339721583,11.104557021801924,12.054351806640623
W_18.05_76.5667,2019-05-19,18.05,76.56667,16.2,9.504784349941211,9.783315602079147,13.78582763671875
W_18.05_76.5667,2020-01-09,18.05,76.56667,5.61,7.286263140438424,8.254530233323612,7.183953285217285
W_18.05_76.5667,2021-01-09,18.05,76.56667,7.89,6.299923907497772,6.688759182720082,6.725784778594971
W_17.9167_76.7667,2016-11-04,17.91667,76.76667,5.45,5.604777569794334,5.247717826813602,6.998335838317871
W_17.9167_76.7667,2017-01-04,17.91667,76.76667,7.75,8.169584692959093,8.809780804654036,7.8348069190979
W_17.9167_76.7667,2019-01-09,17.91667,76.76667,10.7,10.711840672214068,10.889768176056442,16.387990951538086
W_17.9167_76.7667,2019-05-19,17.91667,76.76667,11.6,9.433931900679456,10.295299616705046,11.13697338104248
W_17.9167_76.7667,2019-11-09,17.91667,76.76667,7.93,6.1118498255296005,5.005534648698325,6.366142272949219
W_17.9167_76.7667,2020-01-09,17.91667,76.76667,9.56,10.836163360197304,10.491606566600368,12.647527694702148
W_17.9167_76.7667,2021-01-09,17.91667,76.76667,8.4,6.383468083369241,7.4742193335730684,6.648020267486572
W_18.3536_76.805,2016-11-04,18.35361,76.805,2.85,4.601186387660926,4.916659416605683,3.5271570682525635
W_18.3536_76.805,2017-01-04,18.35361,76.805,5.15,6.083136032327694,5.879575381746008,6.030402183532715
W_18.3536_76.805,2019-01-09,18.35361,76.805,7.8,11.151747956886817,10.60384328010776,11.676435470581056
W_18.3536_76.805,2019-05-19,18.35361,76.805,10.4,9.48037771958355,9.95382683175742,11.585553169250488
W_18.3536_76.805,2019-11-09,18.35361,76.805,2.95,4.306403981642815,4.1806896647955565,5.336378574371338
W_18.3536_76.805,2020-01-09,18.35361,76.805,6.86,9.107382339036509,8.650047949502385,6.485271453857422
W_18.3536_76.805,2021-01-09,18.35361,76.805,4.35,6.1782342960482275,5.659134485203222,6.419322967529297
W_18.525_77.0417,2016-11-04,18.525,77.04167,6.0,5.1152299561689025,4.923996612571032,6.1986613273620605
W_18.525_77.0417,2017-01-04,18.525,77.04167,8.1,7.489228882942636,7.775158574129861,6.019183158874512
W_18.525_77.0417,2019-01-09,18.525,77.04167,10.8,11.913152523596331,9.272894489964353,14.328017234802246
W_18.525_77.0417,2019-05-19,18.525,77.04167,9.45,9.252205741067005,9.697623093351323,11.144758224487305
W_18.525_77.0417,2020-01-09,18.525,77.04167,6.9,7.749848075119125,6.174033832861592,9.677228927612305
W_18.525_77.0417,2021-01-09,18.525,77.04167,8.0,5.299734517631086,5.030752418253517,5.295706272125244
W_18.6167_76.9667,2016-11-04,18.61667,76.96667,7.7,4.672561972558948,4.7669745251989,4.477709770202637
W_18.6167_76.9667,2019-11-09,18.61667,76.96667,4.25,3.4271055585359234,4.054027635700441,2.4128494262695312
W_18.6167_76.9667,2020-01-09,18.61667,76.96667,8.76,7.174459942334318,6.140890382688422,7.4011688232421875
W_18.6167_76.9667,2021-01-09,18.61667,76.96667,12.78,5.605343641846543,5.546348226950512,5.438243865966797
W_18.0856_76.4022,2016-11-04,18.08556,76.40222,2.2,5.033525916078289,5.051953194814944,5.235677242279053
W_18.0856_76.4022,2017-01-04,18.08556,76.40222,5.5,6.8253698381432235,7.38765411501674,7.706202507019043
W_18.0856_76.4022,2019-01-09,18.08556,76.40222,6.9,9.861506334248723,10.564968305698226,10.484543800354004
W_18.0856_76.4022,2019-05-19,18.08556,76.40222,8.2,9.496371585573737,9.46157519187872,11.868680000305176
W_18.0856_76.4022,2019-11-09,18.08556,76.40222,1.15,4.376245758793816,4.258968137134087,4.257772445678711
W_18.0856_76.4022,2020-01-09,18.08556,76.40222,3.78,6.900650049656741,7.317413357444093,7.135899066925049
W_18.0856_76.4022,2021-01-09,18.08556,76.40222,3.69,6.270895722268528,6.19225726599408,6.551609516143799
W_20.1264_73.0686,2015-11-04,20.12639,73.06861,1.9,4.3180940612416086,3.894586788948737,4.803516864776611
W_20.1264_73.0686,2016-11-04,20.12639,73.06861,1.6,3.9234400886581624,3.8455528485587136,4.636636257171631
W_20.1264_73.0686,2017-01-04,20.12639,73.06861,2.53,6.1699735962844064,5.744077926849571,6.0131683349609375
W_20.1264_73.0686,2019-01-09,20.12639,73.06861,4.0,5.862503399563156,5.60992767495066,7.13948917388916
W_20.1264_73.0686,2019-11-09,20.12639,73.06861,3.34,2.722141159822252,2.558023357177716,3.52270770072937
W_20.1264_73.0686,2020-01-09,20.12639,73.06861,3.35,5.10038906937257,4.816453641288828,5.146259307861328
W_20.1264_73.0686,2020-11-29,20.12639,73.06861,2.3,5.6577023211851865,4.690165717775551,4.351649284362793
W_20.1264_73.0686,2021-01-09,20.12639,73.06861,3.2,4.90158561331123,5.280071064102093,4.391165733337402
W_20.2256_73.0275,2015-11-04,20.22556,73.0275,5.2,3.518385048024961,3.750821214854355,3.486357450485229
W_20.2256_73.0275,2016-11-04,20.22556,73.0275,4.88,3.149557118140755,2.92970616687319,3.544695377349853
W_16.4667_75.85,2017-01-04,16.46667,75.85,11.29,6.495558151190614,6.232041760296512,5.634819507598877
W_16.4667_75.85,2018-11-04,16.46667,75.85,2.92,8.897488959310609,7.521319177853452,7.962258815765381
W_16.4667_75.85,2019-01-02,16.46667,75.85,8.68,7.131841891911125,7.337774289830104,4.2825212478637695
W_16.4667_75.85,2019-11-23,16.46667,75.85,13.0,5.0273534021716255,5.830333909224072,2.845082521438598
W_16.4667_75.85,2020-01-09,16.46667,75.85,3.7,5.002283269166252,5.224501387425727,4.210611343383789
W_16.4667_75.85,2020-11-29,16.46667,75.85,1.47,4.78654960571991,4.73754186363616,1.5003479719161987
W_16.4667_75.85,2021-01-09,16.46667,75.85,2.06,3.884510082574298,3.36662074730296,3.9704701900482178
W_16.2153_76.0958,2017-01-04,16.21528,76.09583,5.25,5.843894531031025,5.456409878334223,5.617522239685059
W_16.2153_76.0958,2018-11-04,16.21528,76.09583,1.95,7.9551280497306,7.407149461431162,7.962258815765381
W_16.2153_76.0958,2019-01-02,16.21528,76.09583,2.85,6.090854439895889,7.047792935272335,3.676726818084717
W_16.2153_76.0958,2020-01-09,16.21528,76.09583,2.5,4.973820561929247,5.093313766725759,5.069881916046143
W_16.2153_76.0958,2020-11-29,16.21528,76.09583,0.25,4.801737871439055,4.785620264266292,1.8372719287872317
W_16.2153_76.0958,2021-01-09,16.21528,76.09583,1.05,4.082554415257476,3.4062116753010248,4.157437324523926
W_17.1333_76.3,2016-11-04,17.13333,76.3,5.15,4.697659206297164,4.68784048055384,3.054889678955078
W_17.1333_76.3,2017-01-04,17.13333,76.3,5.55,5.029560304292449,4.665714349879349,4.802707672119141
W_17.1333_76.3,2018-11-04,17.13333,76.3,4.6,7.95289866282775,7.305013617858718,7.962258815765381
W_17.1333_76.3,2019-01-02,17.13333,76.3,5.68,6.34786985676021,7.845653157304664,5.34053897857666
W_17.1333_76.3,2019-05-27,17.13333,76.3,8.4,9.300688882750059,9.100635933064384,9.64869499206543
W_17.1333_76.3,2020-01-09,17.13333,76.3,5.0,6.060087437898707,6.105073676229427,5.520686149597168
W_17.1333_76.3,2020-11-29,17.13333,76.3,3.25,4.7233581964788645,4.735203729311748,2.404940366744995
W_17.1333_76.3,2021-01-09,17.13333,76.3,3.65,4.024453415614266,4.298670828647587,3.948575973510742
W_16.2833_76.1,2017-01-04,16.28333,76.1,6.34,5.843894531031025,5.456409878334223,5.617522239685059
W_16.2833_76.1,2018-11-04,16.28333,76.1,4.02,7.9551280497306,7.407149461431162,7.962258815765381
W_16.2833_76.1,2019-01-02,16.28333,76.1,5.87,6.090854439895889,7.047792935272335,3.676726818084717
W_16.2833_76.1,2019-11-23,16.28333,76.1,2.52,4.824845677351104,5.364281061786308,3.079573631286621
W_16.2833_76.1,2020-01-09,16.28333,76.1,5.8,4.973820561929248,5.093313766725759,5.069881916046143
W_16.2833_76.1,2020-11-29,16.28333,76.1,1.14,4.801737871439055,4.785620264266292,1.8372719287872317
W_16.2833_76.1,2021-01-09,16.28333,76.1,1.2,4.082554415257476,3.4062116753010248,4.157437324523926
W_17.0167_76.4333,2017-01-04,17.01667,76.43333,3.07,4.945090794405726,4.552721375167208,4.232634544372559
W_17.0167_76.4333,2018-11-04,17.01667,76.43333,2.92,7.958377966302981,6.939831739223421,7.962258815765381
W_17.0167_76.4333,2019-01-02,17.01667,76.43333,3.92,5.68063464825087,7.567387008765754,3.9285807609558105
W_17.0167_76.4333,2019-11-23,17.01667,76.43333,2.14,5.401392964191466,5.875089600949744,3.892552137374878
W_17.0167_76.4333,2020-11-29,17.01667,76.43333,1.85,4.648539845768093,4.716334931635324,2.159271240234375
W_17.0167_76.4333,2021-01-09,17.01667,76.43333,4.68,3.8691913422914075,4.044061362439368,3.60981822013855
W_17.0833_75.9667,2021-01-09,17.08333,75.96667,4.8,4.817862115747503,4.585661226445827,4.443572521209717
W_16.8667_76.15,2018-11-04,16.86667,76.15,13.4,7.957201071931643,7.525573947012401,7.962258815765381
W_16.8667_76.15,2019-01-02,16.86667,76.15,13.5,7.4784912155710765,7.637739767434708,6.286795139312744
W_16.8667_76.15,2020-01-09,16.86667,76.15,11.5,5.228379112658491,5.7014652495703055,4.571061611175537
W_16.8667_76.15,2020-11-29,16.86667,76.15,9.35,4.627703525209537,4.609282371535066,2.5861976146698
W_16.8667_76.15,2021-01-09,16.86667,76.15,7.96,3.9344808709767887,4.318333706831469,3.6940348148345943
W_16.9308_75.8478,2017-01-04,16.93083,75.84778,6.35,6.00205568681383,5.55971122763648,6.563409328460693
W_16.9308_75.8478,2018-11-04,16.93083,75.84778,5.85,7.963454862297089,7.725390668235694,7.962258815765381
W_16.9308_75.8478,2019-01-02,16.93083,75.84778,6.27,8.11122695537769,7.801912216616149,8.247498512268066
W_16.9308_75.8478,2019-11-23,16.93083,75.84778,1.03,4.892014092173918,4.941574198622604,3.217740535736084
W_16.9308_75.8478,2020-01-09,16.93083,75.84778,3.2,5.379150250515847,5.592225965696111,6.036632061004639
W_16.9308_75.8478,2020-11-29,16.93083,75.84778,0.95,3.859632169754666,5.046716086424646,2.959613800048828
W_16.9308_75.8478,2021-01-09,16.93083,75.84778,1.45,4.661775026686371,4.521670874795502,4.353936195373535
W_17.1153_75.7875,2018-11-04,17.11528,75.7875,10.19,7.9511482187996645,7.674818078211551,7.962258815765381
W_17.1153_75.7875,2019-01-02,17.11528,75.7875,10.39,8.772233720407112,7.674692464769155,9.886268615722656
W_16.6814_75.7336,2017-01-04,16.68139,75.73361,13.24,10.240456770744467,10.799520595119484,10.767863273620604
W_16.6814_75.7336,2018-11-04,16.68139,75.73361,11.9,7.959060977300085,8.19531850717433,7.962258815765381
W_16.6814_75.7336,2019-01-02,16.68139,75.73361,12.6,8.073431193536473,7.782833843864649,7.398595333099365
W_16.6814_75.7336,2019-11-23,16.68139,75.73361,7.46,4.910478388908584,4.838885597596958,4.334568500518799
W_16.6814_75.7336,2020-01-09,16.68139,75.73361,9.7,7.856489580333084,6.286550308909345,8.819534301757812
W_16.6814_75.7336,2020-11-29,16.68139,75.73361,2.3,4.007599529315223,5.531570868500004,3.153475046157837
W_16.6814_75.7336,2021-01-09,16.68139,75.73361,3.75,4.636597254361729,4.831717609963032,4.32966423034668
W_16.7_76.0667,2017-01-04,16.7,76.06667,4.93,6.702322246787473,6.73190872393264,5.892419815063477
W_16.7_76.0667,2018-11-04,16.7,76.06667,5.16,7.956193590632088,7.591299427697814,7.962258815765381
W_16.7_76.0667,2019-01-02,16.7,76.06667,5.9,8.319092933833119,7.678772918527375,7.05352258682251
W_16.7_76.0667,2019-11-23,16.7,76.06667,3.18,5.171339344908063,4.84608336418716,3.299717664718628
W_16.7_76.0667,2020-01-09,16.7,76.06667,6.0,5.618585313890276,5.642960420192898,5.01853609085083
W_16.7_76.0667,2020-11-29,16.7,76.06667,3.33,5.5678704680062125,4.846353696434544,2.137840032577514
W_16.7_76.0667,2021-01-09,16.7,76.06667,4.49,3.8965190338517846,3.946681215356013,3.595463275909424
W_16.6333_76.2583,2017-01-04,16.63333,76.25833,5.86,6.857232497517078,6.480506786211258,8.574689865112305
W_16.6333_76.2583,2018-11-04,16.63333,76.25833,6.15,7.957281570005357,7.727941760608049,7.962258815765381
W_16.6333_76.2583,2019-11-23,16.63333,76.25833,5.6,5.117444715023583,5.6236999301886135,5.067026138305664
W_16.6333_76.2583,2020-01-09,16.63333,76.25833,7.5,7.932379123134485,7.501361882831699,9.771767616271973
W_16.6333_76.2583,2020-11-29,16.63333,76.25833,1.7,4.742046355967786,4.642616005675201,2.6644458770751958
W_16.6333_76.2583,2021-01-09,16.63333,76.25833,2.75,3.8929927194616827,4.324056791670669,3.740948677062988
W_16.6706_75.8425,2018-11-04,16.67056,75.8425,8.7,7.969230236925824,7.9459080113795855,7.962258815765381
W_16.6706_75.8425,2019-11-23,16.67056,75.8425,39.4,4.944562640795575,5.018405727127547,3.572953462600708
W_16.85_75.7,2017-01-04,16.85,75.7,3.95,10.09192330921787,10.478908843300475,10.156418800354004
W_16.85_75.7,2018-11-04,16.85,75.7,3.26,7.945111109037636,7.593040897067548,7.962258815765381
W_16.85_75.7,2019-01-02,16.85,75.7,3.96,8.728692647887067,8.067405961465786,11.142963409423828
W_16.85_75.7,2019-11-23,16.85,75.7,2.84,4.968676424982287,4.857788359550072,4.862222671508789
W_16.85_75.7,2020-01-09,16.85,75.7,3.2,7.28972978741485,7.1489883049809375,10.454702377319336
W_16.85_75.7,2020-11-29,16.85,75.7,3.66,4.087833214616801,5.46376005134394,3.893111228942871
W_16.85_75.7,2021-01-09,16.85,75.7,3.88,5.07610030823864,5.664339449833962,4.766907215118408
W_15.7333_76.0583,2017-01-04,15.73333,76.05833,11.7,7.8215639782886655,7.464780087298234,8.001381874084473
W_15.7333_76.0583,2018-11-04,15.73333,76.05833,8.4,7.9610069987126435,7.602751112482172,7.962258815765381
W_15.7333_76.0583,2019-04-30,15.73333,76.05833,10.65,9.381377486430933,9.152457443363414,10.567611694335938
W_15.7333_76.0583,2019-11-29,15.73333,76.05833,8.0,4.653884169905685,5.178918336882197,5.322951316833496
W_15.7333_76.0583,2020-01-09,15.73333,76.05833,8.26,8.240906819618605,8.135145263530815,10.2842435836792
W_15.7333_76.0583,2020-11-29,15.73333,76.05833,7.7,5.585944745982403,5.566366479412556,6.352006912231445
W_15.7333_76.0583,2021-01-09,15.73333,76.05833,7.2,7.944017101652639,7.570344022741978,7.316784381866455
W_16.45_76.5125,2017-01-04,16.45,76.5125,0.21,5.678373390564285,5.089985066576007,5.459183692932129
W_16.6714_77.3208,2017-01-04,16.67139,77.32083,12.57,5.120646946075933,4.914696499329127,4.947843074798584
W_16.6714_77.3208,2018-11-04,16.67139,77.32083,5.72,7.953279210323538,7.408156944880759,7.962258815765381
W_16.6714_77.3208,2019-01-03,16.67139,77.32083,13.0,7.131881377373869,7.2110553776291635,7.249679088592529
W_16.6714_77.3208,2019-11-29,16.67139,77.32083,13.59,6.158536498040642,6.322235227610127,5.470405578613281
W_16.5667_76.8167,2017-01-04,16.56667,76.81667,8.72,6.102017849371891,5.823372581675564,5.110105991363525
W_16.5667_76.8167,2018-11-04,16.56667,76.81667,8.83,7.95363268684579,7.406447763539132,7.962258815765381
W_16.5667_76.8167,2019-01-03,16.56667,76.81667,9.74,5.8642095544902055,7.021564866097843,5.290986061096191
W_16.5667_76.8167,2019-11-29,16.56667,76.81667,8.22,6.0369203639609745,6.01078085601847,4.64232873916626
W_16.5667_76.8167,2020-01-09,16.56667,76.81667,10.21,4.875113117487524,6.287409657345751,3.244945526123047
W_16.5667_76.8167,2020-11-29,16.56667,76.81667,2.62,4.56422264118657,4.700456266551139,2.0964889526367188
W_16.5667_76.8167,2021-01-09,16.56667,76.81667,4.62,3.2475746467001985,3.65739599200812,2.723140954971313
W_16.3906_76.5072,2017-01-04,16.39056,76.50722,1.56,6.470861312173718,6.005430462603661,6.485413074493408
W_16.3906_76.5072,2018-11-04,16.39056,76.50722,1.92,7.957364137515583,7.063071500338768,7.962258815765381
W_16.3906_76.5072,2019-01-03,16.39056,76.50722,2.53,6.825680891295749,6.810004461558126,7.443979263305664
W_16.3906_76.5072,2019-04-30,16.39056,76.50722,5.95,8.209122913664174,8.928588462153062,10.567611694335938
W_16.3906_76.5072,2019-11-29,16.39056,76.50722,1.31,4.847231619413911,5.587874895145399,3.587493658065796
W_16.3906_76.5072,2020-01-09,16.39056,76.50722,4.11,5.436535490743921,5.0313887728766655,5.108589172363281
W_16.3906_76.5072,2020-11-29,16.39056,76.50722,3.35,5.1174540191447875,4.627493112445007,3.1898138523101807
W_16.3906_76.5072,2021-01-09,16.39056,76.50722,3.75,3.6825036981219794,4.271692446038055,3.336456298828125
W_16.7072_76.8311,2017-01-04,16.70722,76.83111,7.18,3.852120114660804,3.876687487180708,3.268824577331543
W_16.7072_76.8311,2018-11-04,16.70722,76.83111,15.49,7.961781956682688,7.1545799452208,7.962258815765381
W_16.7072_76.8311,2019-01-03,16.70722,76.83111,10.34,6.284479118751287,7.80893552007349,4.321660995483398
W_16.7072_76.8311,2019-04-30,16.70722,76.83111,11.1,9.160902997487051,9.311268817135234,10.567611694335938
W_16.7072_76.8311,2019-11-29,16.70722,76.83111,5.79,5.7672914503396004,5.979297706444637,4.342937469482422
W_16.7072_76.8311,2020-01-09,16.70722,76.83111,4.57,4.961249302620071,6.036050641091622,3.592595100402832
W_16.7072_76.8311,2020-11-29,16.70722,76.83111,1.34,4.500002143817102,4.944258737348661,1.4630542993545532
W_16.75_77.1167,2019-01-03,16.75,77.11667,6.85,7.58784969499332,7.472012670796465,8.159597396850586
W_16.5667_76.6833,2017-01-04,16.56667,76.68333,3.08,6.196986824111373,5.89499446010589,5.978466987609863
W_16.5667_76.6833,2019-01-03,16.56667,76.68333,3.09,5.963946020789174,7.09735314188004,5.675086975097656
W_16.5667_76.6833,2019-04-30,16.56667,76.68333,4.35,8.4622018146116,9.512635458008257,10.567611694335938
W_16.5667_76.6833,2019-11-29,16.56667,76.68333,2.61,5.890295487553768,5.999362921048899,4.095813274383545
W_16.5667_76.6833,2020-01-09,16.56667,76.68333,3.25,4.971379519079738,5.693397619692864,4.215860366821289
W_16.5667_76.6833,2021-01-09,16.56667,76.68333,2.7,3.4166736298862603,3.774814003645529,2.826392412185669
W_16.4667_76.6333,2017-01-04,16.46667,76.63333,1.37,6.427100663248342,6.008813640507089,6.356038093566895
W_16.4667_76.6333,2018-11-04,16.46667,76.63333,1.64,7.953758384885182,7.3967615554837,7.962258815765381
W_16.4667_76.6333,2019-01-03,16.46667,76.63333,4.15,6.567401506311749,6.869115625581008,6.062347412109375
W_16.4667_76.6333,2019-11-29,16.46667,76.63333,1.62,5.830867654756848,6.029250628237127,4.556700229644775
W_17.8333_76.8667,2016-11-04,17.83333,76.86667,5.32,5.671960015708544,5.654976625912692,5.929742813110352
W_17.8333_76.8667,2017-01-04,17.83333,76.86667,6.27,7.006816001884206,7.580119128520348,6.969888210296631
W_17.8333_76.8667,2018-11-04,17.83333,76.86667,10.0,7.958270699499464,7.93153573372973,7.962258815765381
W_17.8333_76.8667,2019-01-02,17.83333,76.86667,12.07,10.37222900613585,9.271533429156053,11.64222240447998
W_17.8333_76.8667,2019-11-23,17.83333,76.86667,9.3,5.182037207702723,6.72260324792305,5.817119598388672
W_17.8333_76.8667,2020-11-29,17.83333,76.86667,4.99,5.862598003228886,5.324974947128086,4.205061435699463
W_17.8333_76.8667,2021-01-09,17.83333,76.86667,6.52,6.172248836657888,6.376855976384429,5.982769966125488
W_17.7872_76.9331,2016-11-04,17.78722,76.93306,7.65,3.4298868676945458,4.024249258986568,3.0933566093444824
W_17.7872_76.9331,2017-01-04,17.78722,76.93306,8.95,5.180419244875299,5.184211026111736,4.504994869232178
W_17.7872_76.9331,2018-11-04,17.78722,76.93306,9.48,7.96441779040952,7.641872488467505,7.962258815765381
W_17.7872_76.9331,2019-01-02,17.78722,76.93306,9.55,9.791434703850236,9.62668257078576,7.741642475128174
W_17.7872_76.9331,2019-05-27,17.78722,76.93306,11.1,8.9475599831764,9.225080841678324,8.136123657226562
W_17.7872_76.9331,2020-11-29,17.78722,76.93306,5.7,5.46505173392554,5.445342491087365,3.302279472351074
W_17.7872_76.9331,2021-01-09,17.78722,76.93306,8.95,5.514549127209437,5.465491610082991,5.42329216003418
W_17.8778_77.4022,2016-11-04,17.87778,77.40222,3.04,6.373678181687557,7.768339318134236,6.866990566253662
W_17.8778_77.4022,2017-01-04,17.87778,77.40222,4.1,7.861272027256614,8.808288032384977,7.049661636352539
W_17.8778_77.4022,2019-01-02,17.87778,77.40222,20.9,14.48421757312456,12.563846626296726,11.85977840423584
W_17.8778_77.4022,2020-11-29,17.87778,77.40222,3.79,5.147333123417607,5.26123509134368,4.945676326751709
W_17.8778_77.4022,2021-01-09,17.87778,77.40222,3.64,7.012608981805059,7.487714253759306,6.790404319763184
W_18.1_77.2833,2016-11-04,18.1,77.28333,5.32,5.405161575121735,6.167162625865919,4.146615505218506
W_18.1_77.2833,2017-01-04,18.1,77.28333,6.47,6.010437918486918,6.140701211056398,4.172782897949219
W_18.1_77.2833,2018-11-04,18.1,77.28333,15.59,7.954857760210419,7.821477940051252,7.962258815765381
W_18.1_77.2833,2019-03-31,18.1,77.28333,10.47,8.903537691746697,10.545704570895005,9.035948753356934
W_18.1_77.2833,2019-05-27,18.1,77.28333,14.3,9.057135399650745,9.726493493770722,9.521628379821776
W_18.1_77.2833,2019-11-24,18.1,77.28333,8.82,5.196894986606157,6.583703367086335,5.318642616271973
W_18.1_77.2833,2020-11-29,18.1,77.28333,5.0,6.245834230014793,5.25185473656836,2.6097328662872314
W_18.1_77.2833,2021-01-09,18.1,77.28333,8.07,5.162579787660683,4.885895427920545,5.376642227172852
W_17.6333_77.4,2016-11-04,17.63333,77.4,10.8,6.141062878189229,5.481282342895563,6.835815906524658
W_17.6333_77.4,2017-01-04,17.63333,77.4,13.35,7.984920666189493,8.6607758743184,8.323413848876953
W_17.6333_77.4,2018-11-04,17.63333,77.4,21.57,7.957356640531545,7.525396947067687,7.962258815765381
W_17.6333_77.4,2021-01-09,17.63333,77.4,6.9,6.644184770453632,7.844932691938004,6.896673202514648
W_18.2114_77.425,2016-11-04,18.21139,77.425,1.12,4.383601260837487,4.154322484299297,3.553105354309082
W_18.2114_77.425,2017-01-04,18.21139,77.425,2.61,5.459940876750556,5.667139489305463,4.689936637878418
W_18.2114_77.425,2018-11-04,18.21139,77.425,3.12,7.954960838831552,7.518570877408997,7.962258815765381
W_18.2114_77.425,2019-01-02,18.21139,77.425,3.57,9.15963370804074,10.117820752251834,6.041421890258789
W_18.2114_77.425,2020-11-29,18.21139,77.425,1.3,6.283167548108136,5.348635740933797,2.2897298336029053
W_18.2114_77.425,2021-01-09,18.21139,77.425,2.5,5.15768267608226,4.610935261496341,5.349600791931152
W_17.9917_77.325,2016-11-04,17.99167,77.325,3.66,6.388093755163949,6.979940498287437,7.265507221221924
W_17.9917_77.325,2017-01-04,17.99167,77.325,3.74,8.38832060354153,8.797621798815562,8.976360321044922
W_17.9917_77.325,2019-01-02,17.99167,77.325,5.59,11.04845895738477,11.354588980857171,10.688499450683594
W_17.9917_77.325,2019-11-23,17.99167,77.325,7.39,5.59278546661645,6.956659671676017,10.362672805786133
W_17.9917_77.325,2020-11-29,17.99167,77.325,1.09,5.1867830639332615,5.588782732963486,4.487707614898682
W_17.9917_77.325,2021-01-09,17.99167,77.325,6.19,6.210790942520536,7.009635848120997,6.351747512817383
W_18.1_77.2833,2016-11-04,18.1,77.28333,12.76,5.405161575121735,6.167162625865919,4.146615505218506
W_18.1_77.2833,2017-01-04,18.1,77.28333,13.62,6.010437918486918,6.140701211056398,4.172782897949219
W_18.1_77.2833,2019-11-23,18.1,77.28333,2.55,5.196894986606157,6.583703367086335,5.318642616271973
W_18.1_77.2833,2020-01-09,18.1,77.28333,11.52,9.488771498150152,8.654301174707564,6.05021858215332
W_18.1_77.2833,2021-01-09,18.1,77.28333,47.3,5.162579787660683,4.885895427920545,5.376642227172852
W_15.6228_75.0722,2016-11-04,15.62278,75.07222,5.35,5.416834768092209,6.391537061192389,5.307518005371094
W_15.6228_75.0722,2017-01-04,15.62278,75.07222,5.6,7.798491856716604,7.257420023661851,6.7358717918396
W_15.6228_75.0722,2018-11-04,15.62278,75.07222,5.15,7.949470307653334,7.850578488148907,7.962258815765381
W_15.6228_75.0722,2019-01-03,15.62278,75.07222,4.8,8.053267307115092,7.64605310541196,7.8035569190979
W_15.6228_75.0722,2019-11-27,15.62278,75.07222,4.0,4.678094278763534,4.65345404758794,4.034466743469238
W_15.6228_75.0722,2020-11-29,15.62278,75.07222,2.55,5.602772647391146,5.527938667078924,3.816190242767334
W_15.6228_75.0722,2021-01-09,15.62278,75.07222,3.35,5.799505489303335,5.442882907146626,7.490423202514648
W_15.75_75.6514,2017-01-04,15.75,75.65139,5.03,11.016050292786325,11.47823654801229,9.558399200439451
W_15.75_75.6514,2018-11-04,15.75,75.65139,9.68,7.956330316262348,7.94256835716691,7.962258815765381
W_15.75_75.6514,2019-04-30,15.75,75.65139,6.6,9.757226073312626,8.80964825557241,10.567611694335938
W_15.75_75.6514,2020-01-09,15.75,75.65139,3.1,12.48098819400568,10.163960175348675,14.566712379455566
W_15.75_75.6514,2020-11-29,15.75,75.65139,1.26,5.256445569857764,6.589749146560314,10.73678493499756
W_15.75_75.6514,2021-01-09,15.75,75.65139,2.41,10.356699865196708,11.092383034881436,10.14009952545166
W_17.575_76.7583,2016-11-04,17.575,76.75833,5.91,4.072106193034221,3.8787140236186426,3.293020725250244
W_17.575_76.7583,2017-01-04,17.575,76.75833,9.07,5.202569356932775,5.098788732574739,5.138779640197754
W_17.575_76.7583,2018-11-04,17.575,76.75833,11.49,7.951205332011004,7.359711790641525,7.962258815765381
