well_id,date,lat,lon,depth_m,season,year,drop_reason,drop_detail
W_18.18_76.0453,2017-11-04,18.18,76.04528,6.8,post-monsoon,2017,evaluated,
W_18.18_76.0453,2018-01-09,18.18,76.04528,9.25,post-monsoon,2018,evaluated,
W_18.18_76.0453,2018-05-19,18.18,76.04528,9.59,pre-monsoon,2018,evaluated,
W_18.18_76.0453,2018-08-24,18.18,76.04528,8.2,monsoon,2018,evaluated,
W_18.18_76.0453,2019-01-09,18.18,76.04528,10.45,post-monsoon,2019,evaluated,
W_18.18_76.0453,2019-05-19,18.18,76.04528,11.45,pre-monsoon,2019,evaluated,
W_18.18_76.0453,2019-08-19,18.18,76.04528,9.1,monsoon,2019,evaluated,
W_18.18_76.0453,2019-11-09,18.18,76.04528,8.72,post-monsoon,2019,evaluated,
W_18.18_76.0453,2020-01-09,18.18,76.04528,9.86,post-monsoon,2020,evaluated,
W_18.18_76.0453,2021-01-09,18.18,76.04528,9.4,post-monsoon,2021,evaluated,
W_18.325_75.9639,2013-01-04,18.325,75.96389,9.9,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_18.325_75.9639,2013-08-24,18.325,75.96389,6.1,monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_18.325_75.9639,2013-11-04,18.325,75.96389,3.6,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_18.325_75.9639,2014-01-04,18.325,75.96389,1.85,post-monsoon,2014,evaluated,
W_18.325_75.9639,2014-05-14,18.325,75.96389,10.1,pre-monsoon,2014,evaluated,
W_18.325_75.9639,2014-08-24,18.325,75.96389,9.5,monsoon,2014,evaluated,
W_18.325_75.9639,2014-11-04,18.325,75.96389,7.5,post-monsoon,2014,evaluated,
W_18.325_75.9639,2015-01-04,18.325,75.96389,8.75,post-monsoon,2015,evaluated,
W_18.325_75.9639,2015-05-14,18.325,75.96389,4.64,pre-monsoon,2015,evaluated,
W_18.325_75.9639,2015-11-04,18.325,75.96389,10.6,post-monsoon,2015,evaluated,
W_18.325_75.9639,2016-05-14,18.325,75.96389,5.0,pre-monsoon,2016,evaluated,
W_18.325_75.9639,2016-11-04,18.325,75.96389,2.5,post-monsoon,2016,evaluated,
W_18.325_75.9639,2017-01-04,18.325,75.96389,5.3,post-monsoon,2017,evaluated,
W_18.325_75.9639,2017-05-14,18.325,75.96389,10.7,pre-monsoon,2017,evaluated,
W_18.325_75.9639,2017-08-24,18.325,75.96389,4.12,monsoon,2017,evaluated,
W_18.325_75.9639,2017-11-04,18.325,75.96389,1.2,post-monsoon,2017,evaluated,
W_18.325_75.9639,2018-01-09,18.325,75.96389,3.8,post-monsoon,2018,evaluated,
W_18.325_75.9639,2018-05-19,18.325,75.96389,3.51,pre-monsoon,2018,evaluated,
W_18.325_75.9639,2018-08-24,18.325,75.96389,8.0,monsoon,2018,evaluated,
W_18.325_75.9639,2019-01-09,18.325,75.96389,10.7,post-monsoon,2019,evaluated,
W_18.325_75.9639,2019-05-19,18.325,75.96389,10.69,pre-monsoon,2019,evaluated,
W_18.325_75.9639,2020-01-09,18.325,75.96389,5.2,post-monsoon,2020,evaluated,
W_18.325_75.9639,2021-01-09,18.325,75.96389,3.86,post-monsoon,2021,evaluated,
W_17.8236_76.3336,2015-05-14,17.82361,76.33361,5.52,pre-monsoon,2015,evaluated,
W_17.8236_76.3336,2015-08-24,17.82361,76.33361,7.8,monsoon,2015,evaluated,
W_17.8236_76.3336,2015-11-04,17.82361,76.33361,8.0,post-monsoon,2015,evaluated,
W_17.8236_76.3336,2016-01-04,17.82361,76.33361,6.5,post-monsoon,2016,evaluated,
W_17.8236_76.3336,2016-05-14,17.82361,76.33361,8.85,pre-monsoon,2016,evaluated,
W_17.8236_76.3336,2016-08-24,17.82361,76.33361,2.87,monsoon,2016,evaluated,
W_17.8236_76.3336,2016-11-04,17.82361,76.33361,4.7,post-monsoon,2016,evaluated,
W_17.8236_76.3336,2017-01-04,17.82361,76.33361,6.2,post-monsoon,2017,evaluated,
W_17.8236_76.3336,2017-05-14,17.82361,76.33361,9.7,pre-monsoon,2017,evaluated,
W_17.8236_76.3336,2017-08-24,17.82361,76.33361,3.02,monsoon,2017,evaluated,
W_17.8236_76.3336,2017-11-04,17.82361,76.33361,1.7,post-monsoon,2017,evaluated,
W_17.8236_76.3336,2018-01-09,17.82361,76.33361,6.0,post-monsoon,2018,evaluated,
W_17.8236_76.3336,2018-05-19,17.82361,76.33361,6.7,pre-monsoon,2018,evaluated,
W_17.8236_76.3336,2018-08-24,17.82361,76.33361,3.1,monsoon,2018,evaluated,
W_17.8236_76.3336,2019-01-09,17.82361,76.33361,6.9,post-monsoon,2019,evaluated,
W_17.8236_76.3336,2019-05-19,17.82361,76.33361,6.7,pre-monsoon,2019,evaluated,
W_17.8236_76.3336,2019-08-19,17.82361,76.33361,5.9,monsoon,2019,evaluated,
W_17.8236_76.3336,2019-11-09,17.82361,76.33361,6.5,post-monsoon,2019,evaluated,
W_17.8236_76.3336,2020-01-09,17.82361,76.33361,7.58,post-monsoon,2020,evaluated,
W_17.8236_76.3336,2021-01-09,17.82361,76.33361,6.58,post-monsoon,2021,evaluated,
W_18.4931_75.4722,2013-08-24,18.49306,75.47222,6.0,monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_18.4931_75.4722,2013-11-04,18.49306,75.47222,7.35,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_18.4931_75.4722,2014-01-04,18.49306,75.47222,7.7,post-monsoon,2014,evaluated,
W_18.4931_75.4722,2014-05-14,18.49306,75.47222,8.9,pre-monsoon,2014,evaluated,
W_18.4931_75.4722,2014-08-24,18.49306,75.47222,4.0,monsoon,2014,evaluated,
W_18.4931_75.4722,2014-11-04,18.49306,75.47222,10.6,post-monsoon,2014,evaluated,
W_18.4931_75.4722,2015-01-04,18.49306,75.47222,9.8,post-monsoon,2015,evaluated,
W_18.4931_75.4722,2015-05-14,18.49306,75.47222,4.9,pre-monsoon,2015,evaluated,
W_18.4931_75.4722,2015-11-04,18.49306,75.47222,11.0,post-monsoon,2015,evaluated,
W_18.4931_75.4722,2016-05-14,18.49306,75.47222,9.3,pre-monsoon,2016,evaluated,
W_18.4931_75.4722,2016-08-24,18.49306,75.47222,10.3,monsoon,2016,evaluated,
W_18.4931_75.4722,2016-11-04,18.49306,75.47222,6.0,post-monsoon,2016,evaluated,
W_18.4931_75.4722,2017-01-04,18.49306,75.47222,9.05,post-monsoon,2017,evaluated,
W_18.4931_75.4722,2017-05-14,18.49306,75.47222,10.21,pre-monsoon,2017,evaluated,
W_18.4931_75.4722,2017-08-24,18.49306,75.47222,3.4,monsoon,2017,evaluated,
W_18.4931_75.4722,2017-11-04,18.49306,75.47222,2.7,post-monsoon,2017,evaluated,
W_18.4931_75.4722,2018-01-09,18.49306,75.47222,7.1,post-monsoon,2018,evaluated,
W_18.4931_75.4722,2018-05-19,18.49306,75.47222,11.0,pre-monsoon,2018,evaluated,
W_18.4931_75.4722,2018-08-24,18.49306,75.47222,4.0,monsoon,2018,evaluated,
W_18.4931_75.4722,2019-01-09,18.49306,75.47222,10.75,post-monsoon,2019,evaluated,
W_18.4931_75.4722,2019-05-19,18.49306,75.47222,10.99,pre-monsoon,2019,evaluated,
W_18.4931_75.4722,2019-08-19,18.49306,75.47222,4.0,monsoon,2019,evaluated,
W_18.4931_75.4722,2019-11-09,18.49306,75.47222,3.95,post-monsoon,2019,evaluated,
W_18.4931_75.4722,2020-01-09,18.49306,75.47222,4.8,post-monsoon,2020,evaluated,
W_18.4931_75.4722,2021-01-09,18.49306,75.47222,5.02,post-monsoon,2021,evaluated,
W_18.0989_75.9708,2017-01-04,18.09889,75.97083,4.0,post-monsoon,2017,evaluated,
W_18.0989_75.9708,2017-05-14,18.09889,75.97083,8.34,pre-monsoon,2017,evaluated,
W_18.0989_75.9708,2017-08-24,18.09889,75.97083,4.08,monsoon,2017,evaluated,
W_18.0989_75.9708,2018-01-09,18.09889,75.97083,4.15,post-monsoon,2018,evaluated,
W_18.0989_75.9708,2018-05-19,18.09889,75.97083,6.3,pre-monsoon,2018,evaluated,
W_18.0989_75.9708,2018-08-24,18.09889,75.97083,5.5,monsoon,2018,evaluated,
W_18.0989_75.9708,2019-01-09,18.09889,75.97083,8.9,post-monsoon,2019,evaluated,
W_18.0989_75.9708,2019-05-19,18.09889,75.97083,10.07,pre-monsoon,2019,evaluated,
W_18.0989_75.9708,2019-08-19,18.09889,75.97083,7.0,monsoon,2019,evaluated,
W_18.0989_75.9708,2019-11-09,18.09889,75.97083,3.87,post-monsoon,2019,evaluated,
W_18.0989_75.9708,2020-01-09,18.09889,75.97083,4.52,post-monsoon,2020,evaluated,
W_18.0989_75.9708,2021-01-09,18.09889,75.97083,8.21,post-monsoon,2021,evaluated,
W_17.8333_76.6833,2013-01-04,17.83333,76.68333,8.7,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.8333_76.6833,2013-05-14,17.83333,76.68333,13.35,pre-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.8333_76.6833,2013-08-24,17.83333,76.68333,5.5,monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.8333_76.6833,2013-11-04,17.83333,76.68333,11.2,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.8333_76.6833,2014-01-04,17.83333,76.68333,2.25,post-monsoon,2014,evaluated,
W_17.8333_76.6833,2014-05-14,17.83333,76.68333,6.2,pre-monsoon,2014,evaluated,
W_17.8333_76.6833,2014-08-24,17.83333,76.68333,5.0,monsoon,2014,evaluated,
W_17.8333_76.6833,2014-11-04,17.83333,76.68333,2.15,post-monsoon,2014,evaluated,
W_17.8333_76.6833,2015-01-04,17.83333,76.68333,3.6,post-monsoon,2015,evaluated,
W_17.8333_76.6833,2015-05-14,17.83333,76.68333,7.09,pre-monsoon,2015,evaluated,
W_17.8333_76.6833,2015-08-24,17.83333,76.68333,5.4,monsoon,2015,evaluated,
W_17.8333_76.6833,2015-11-04,17.83333,76.68333,7.0,post-monsoon,2015,evaluated,
W_17.8333_76.6833,2016-05-14,17.83333,76.68333,8.27,pre-monsoon,2016,evaluated,
W_17.8333_76.6833,2016-08-24,17.83333,76.68333,2.18,monsoon,2016,evaluated,
W_17.8333_76.6833,2016-11-04,17.83333,76.68333,1.05,post-monsoon,2016,evaluated,
W_17.8333_76.6833,2017-01-04,17.83333,76.68333,1.8,post-monsoon,2017,evaluated,
W_17.8333_76.6833,2017-05-14,17.83333,76.68333,7.4,pre-monsoon,2017,evaluated,
W_17.8333_76.6833,2017-08-24,17.83333,76.68333,1.9,monsoon,2017,evaluated,
W_17.8333_76.6833,2017-11-04,17.83333,76.68333,1.1,post-monsoon,2017,evaluated,
W_17.8333_76.6833,2018-01-09,17.83333,76.68333,2.35,post-monsoon,2018,evaluated,
W_17.8333_76.6833,2018-05-19,17.83333,76.68333,6.15,pre-monsoon,2018,evaluated,
W_17.8333_76.6833,2018-08-24,17.83333,76.68333,1.3,monsoon,2018,evaluated,
W_17.8333_76.6833,2019-01-09,17.83333,76.68333,3.8,post-monsoon,2019,evaluated,
W_17.8333_76.6833,2019-05-19,17.83333,76.68333,8.25,pre-monsoon,2019,evaluated,
W_17.8333_76.6833,2019-08-19,17.83333,76.68333,4.1,monsoon,2019,evaluated,
W_17.8333_76.6833,2019-11-09,17.83333,76.68333,1.35,post-monsoon,2019,evaluated,
W_17.8333_76.6833,2020-01-09,17.83333,76.68333,1.8,post-monsoon,2020,evaluated,
W_17.8333_76.6833,2021-01-09,17.83333,76.68333,1.85,post-monsoon,2021,evaluated,
W_18.6147_75.5961,2015-05-14,18.61472,75.59611,10.69,pre-monsoon,2015,evaluated,
W_18.6147_75.5961,2015-08-24,18.61472,75.59611,11.0,monsoon,2015,evaluated,
W_18.6147_75.5961,2015-11-04,18.61472,75.59611,8.2,post-monsoon,2015,evaluated,
W_18.6147_75.5961,2016-01-04,18.61472,75.59611,8.5,post-monsoon,2016,evaluated,
W_18.6147_75.5961,2016-05-14,18.61472,75.59611,13.65,pre-monsoon,2016,evaluated,
W_18.6147_75.5961,2016-08-24,18.61472,75.59611,11.2,monsoon,2016,evaluated,
W_18.6147_75.5961,2016-11-04,18.61472,75.59611,6.9,post-monsoon,2016,evaluated,
W_18.6147_75.5961,2017-01-04,18.61472,75.59611,3.15,post-monsoon,2017,evaluated,
W_18.6147_75.5961,2017-05-14,18.61472,75.59611,12.41,pre-monsoon,2017,evaluated,
W_18.6147_75.5961,2017-11-04,18.61472,75.59611,1.8,post-monsoon,2017,evaluated,
W_18.6147_75.5961,2018-01-09,18.61472,75.59611,7.0,post-monsoon,2018,evaluated,
W_18.6147_75.5961,2018-08-24,18.61472,75.59611,1.3,monsoon,2018,evaluated,
W_18.6147_75.5961,2019-01-09,18.61472,75.59611,14.0,post-monsoon,2019,evaluated,
W_18.6147_75.5961,2019-05-19,18.61472,75.59611,13.99,pre-monsoon,2019,evaluated,
W_18.6147_75.5961,2019-08-19,18.61472,75.59611,6.75,monsoon,2019,evaluated,
W_18.6147_75.5961,2019-11-09,18.61472,75.59611,0.32,post-monsoon,2019,evaluated,
W_18.6147_75.5961,2020-01-09,18.61472,75.59611,6.15,post-monsoon,2020,evaluated,
W_18.6147_75.5961,2021-01-09,18.61472,75.59611,7.02,post-monsoon,2021,evaluated,
W_18.5144_76.1806,2015-05-14,18.51444,76.18056,5.4,pre-monsoon,2015,evaluated,
W_18.5144_76.1806,2015-08-24,18.51444,76.18056,4.7,monsoon,2015,evaluated,
W_18.5144_76.1806,2015-11-04,18.51444,76.18056,5.05,post-monsoon,2015,evaluated,
W_18.5144_76.1806,2016-01-04,18.51444,76.18056,5.7,post-monsoon,2016,evaluated,
W_18.5144_76.1806,2016-05-14,18.51444,76.18056,5.5,pre-monsoon,2016,evaluated,
W_18.5144_76.1806,2016-08-24,18.51444,76.18056,4.5,monsoon,2016,evaluated,
W_18.5144_76.1806,2016-11-04,18.51444,76.18056,2.35,post-monsoon,2016,evaluated,
W_18.5144_76.1806,2017-01-04,18.51444,76.18056,3.6,post-monsoon,2017,evaluated,
W_18.5144_76.1806,2017-11-04,18.51444,76.18056,2.4,post-monsoon,2017,evaluated,
W_18.5144_76.1806,2018-01-09,18.51444,76.18056,4.0,post-monsoon,2018,evaluated,
W_18.5144_76.1806,2018-05-19,18.51444,76.18056,5.24,pre-monsoon,2018,evaluated,
W_18.5144_76.1806,2018-08-24,18.51444,76.18056,4.5,monsoon,2018,evaluated,
W_18.5144_76.1806,2019-01-09,18.51444,76.18056,5.35,post-monsoon,2019,evaluated,
W_18.5144_76.1806,2019-05-19,18.51444,76.18056,5.6,pre-monsoon,2019,evaluated,
W_18.5144_76.1806,2019-08-19,18.51444,76.18056,5.1,monsoon,2019,evaluated,
W_18.5144_76.1806,2019-11-09,18.51444,76.18056,2.28,post-monsoon,2019,evaluated,
W_18.5144_76.1806,2020-01-09,18.51444,76.18056,3.15,post-monsoon,2020,evaluated,
W_18.5144_76.1806,2021-01-09,18.51444,76.18056,3.65,post-monsoon,2021,evaluated,
W_17.0167_74.775,2013-01-01,17.01667,74.775,6.16,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.0167_74.775,2013-05-14,17.01667,74.775,9.4,pre-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.0167_74.775,2013-08-24,17.01667,74.775,4.4,monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.0167_74.775,2013-11-04,17.01667,74.775,4.0,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.0167_74.775,2014-01-04,17.01667,74.775,6.6,post-monsoon,2014,evaluated,
W_17.0167_74.775,2014-05-14,17.01667,74.775,4.8,pre-monsoon,2014,evaluated,
W_17.0167_74.775,2014-08-24,17.01667,74.775,3.8,monsoon,2014,evaluated,
W_17.0167_74.775,2014-11-04,17.01667,74.775,3.7,post-monsoon,2014,evaluated,
W_17.0167_74.775,2015-01-04,17.01667,74.775,7.4,post-monsoon,2015,evaluated,
W_17.0167_74.775,2015-05-14,17.01667,74.775,8.4,pre-monsoon,2015,evaluated,
W_17.0167_74.775,2015-08-24,17.01667,74.775,8.7,monsoon,2015,evaluated,
W_17.0167_74.775,2015-11-04,17.01667,74.775,4.2,post-monsoon,2015,evaluated,
W_17.0167_74.775,2016-05-14,17.01667,74.775,9.0,pre-monsoon,2016,evaluated,
W_17.0167_74.775,2016-08-24,17.01667,74.775,3.45,monsoon,2016,evaluated,
W_17.0167_74.775,2016-11-04,17.01667,74.775,5.3,post-monsoon,2016,evaluated,
W_17.0167_74.775,2017-01-04,17.01667,74.775,7.8,post-monsoon,2017,evaluated,
W_17.0167_74.775,2017-05-14,17.01667,74.775,8.7,pre-monsoon,2017,evaluated,
W_17.0167_74.775,2017-08-24,17.01667,74.775,6.8,monsoon,2017,evaluated,
W_17.0167_74.775,2017-11-04,17.01667,74.775,4.15,post-monsoon,2017,evaluated,
W_17.0167_74.775,2018-01-09,17.01667,74.775,7.1,post-monsoon,2018,evaluated,
W_17.0167_74.775,2018-05-19,17.01667,74.775,8.0,pre-monsoon,2018,evaluated,
W_17.0167_74.775,2018-08-24,17.01667,74.775,7.2,monsoon,2018,evaluated,
W_17.0167_74.775,2019-01-09,17.01667,74.775,10.3,post-monsoon,2019,evaluated,
W_17.0167_74.775,2020-01-09,17.01667,74.775,5.1,post-monsoon,2020,evaluated,
W_17.05_75.2167,2013-01-01,17.05,75.21667,8.75,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.05_75.2167,2013-01-04,17.05,75.21667,8.9,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.05_75.2167,2013-05-14,17.05,75.21667,9.7,pre-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.05_75.2167,2013-08-24,17.05,75.21667,9.5,monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.05_75.2167,2013-11-04,17.05,75.21667,6.65,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.05_75.2167,2014-01-04,17.05,75.21667,8.6,post-monsoon,2014,evaluated,
W_17.05_75.2167,2014-05-14,17.05,75.21667,8.5,pre-monsoon,2014,evaluated,
W_17.05_75.2167,2014-08-24,17.05,75.21667,8.2,monsoon,2014,evaluated,
W_17.05_75.2167,2014-11-04,17.05,75.21667,5.6,post-monsoon,2014,evaluated,
W_17.05_75.2167,2015-05-14,17.05,75.21667,8.25,pre-monsoon,2015,evaluated,
W_17.05_75.2167,2015-08-24,17.05,75.21667,7.7,monsoon,2015,evaluated,
W_17.05_75.2167,2015-11-04,17.05,75.21667,7.25,post-monsoon,2015,evaluated,
W_17.05_75.2167,2016-05-14,17.05,75.21667,8.7,pre-monsoon,2016,evaluated,
W_17.05_75.2167,2016-08-24,17.05,75.21667,6.6,monsoon,2016,evaluated,
W_17.05_75.2167,2016-11-04,17.05,75.21667,6.1,post-monsoon,2016,evaluated,
W_17.05_75.2167,2017-01-04,17.05,75.21667,7.5,post-monsoon,2017,evaluated,
W_17.05_75.2167,2017-05-14,17.05,75.21667,9.8,pre-monsoon,2017,evaluated,
W_17.05_75.2167,2017-08-24,17.05,75.21667,7.6,monsoon,2017,evaluated,
W_17.05_75.2167,2017-11-04,17.05,75.21667,5.8,post-monsoon,2017,evaluated,
W_17.05_75.2167,2018-01-09,17.05,75.21667,9.7,post-monsoon,2018,evaluated,
W_17.05_75.2167,2018-05-19,17.05,75.21667,12.19,pre-monsoon,2018,evaluated,
W_17.05_75.2167,2018-08-24,17.05,75.21667,7.45,monsoon,2018,evaluated,
W_17.05_75.2167,2019-01-09,17.05,75.21667,9.3,post-monsoon,2019,evaluated,
W_17.05_75.2167,2019-05-19,17.05,75.21667,12.19,pre-monsoon,2019,evaluated,
W_17.05_75.2167,2019-08-19,17.05,75.21667,7.0,monsoon,2019,evaluated,
W_17.05_75.2167,2019-11-09,17.05,75.21667,6.2,post-monsoon,2019,evaluated,
W_17.05_75.2167,2020-01-09,17.05,75.21667,10.5,post-monsoon,2020,evaluated,
W_17.05_75.2167,2021-01-09,17.05,75.21667,6.5,post-monsoon,2021,evaluated,
W_17.5417_74.9583,2013-01-01,17.54167,74.95833,6.55,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.5417_74.9583,2013-08-24,17.54167,74.95833,9.2,monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.5417_74.9583,2013-11-04,17.54167,74.95833,1.3,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.5417_74.9583,2014-01-04,17.54167,74.95833,2.35,post-monsoon,2014,evaluated,
W_17.5417_74.9583,2014-08-24,17.54167,74.95833,2.0,monsoon,2014,evaluated,
W_17.5417_74.9583,2014-11-04,17.54167,74.95833,1.25,post-monsoon,2014,evaluated,
W_17.5417_74.9583,2015-01-04,17.54167,74.95833,1.58,post-monsoon,2015,evaluated,
W_17.5417_74.9583,2015-05-14,17.54167,74.95833,6.1,pre-monsoon,2015,evaluated,
W_17.5417_74.9583,2015-08-24,17.54167,74.95833,7.1,monsoon,2015,evaluated,
W_17.5417_74.9583,2015-11-04,17.54167,74.95833,3.15,post-monsoon,2015,evaluated,
W_17.5417_74.9583,2016-05-14,17.54167,74.95833,11.0,pre-monsoon,2016,evaluated,
W_17.5417_74.9583,2016-08-24,17.54167,74.95833,0.8,monsoon,2016,evaluated,
W_17.5417_74.9583,2016-11-04,17.54167,74.95833,1.3,post-monsoon,2016,evaluated,
W_17.5417_74.9583,2017-01-04,17.54167,74.95833,6.1,post-monsoon,2017,evaluated,
W_17.5417_74.9583,2017-05-14,17.54167,74.95833,12.0,pre-monsoon,2017,evaluated,
W_17.5417_74.9583,2017-08-24,17.54167,74.95833,1.7,monsoon,2017,evaluated,
W_17.5417_74.9583,2017-11-04,17.54167,74.95833,0.9,post-monsoon,2017,evaluated,
W_17.5417_74.9583,2018-01-09,17.54167,74.95833,2.4,post-monsoon,2018,evaluated,
W_17.5417_74.9583,2018-08-24,17.54167,74.95833,6.4,monsoon,2018,evaluated,
W_17.5417_74.9583,2019-01-09,17.54167,74.95833,12.0,post-monsoon,2019,evaluated,
W_17.5417_74.9583,2019-05-19,17.54167,74.95833,12.04,pre-monsoon,2019,evaluated,
W_17.5417_74.9583,2019-08-19,17.54167,74.95833,1.5,monsoon,2019,evaluated,
W_17.5417_74.9583,2019-11-09,17.54167,74.95833,1.8,post-monsoon,2019,evaluated,
W_17.5417_74.9583,2020-01-09,17.54167,74.95833,1.5,post-monsoon,2020,evaluated,
W_17.5417_74.9583,2021-01-09,17.54167,74.95833,2.2,post-monsoon,2021,evaluated,
W_16.8383_74.5878,2013-08-24,16.83833,74.58778,5.7,monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_16.8383_74.5878,2013-11-04,16.83833,74.58778,3.2,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_16.8383_74.5878,2014-01-04,16.83833,74.58778,2.95,post-monsoon,2014,evaluated,
W_16.8383_74.5878,2014-05-14,16.83833,74.58778,5.8,pre-monsoon,2014,evaluated,
W_16.8383_74.5878,2014-08-24,16.83833,74.58778,4.4,monsoon,2014,evaluated,
W_16.8383_74.5878,2014-11-04,16.83833,74.58778,0.8,post-monsoon,2014,evaluated,
W_16.8383_74.5878,2015-01-04,16.83833,74.58778,1.95,post-monsoon,2015,evaluated,
W_16.8383_74.5878,2015-05-14,16.83833,74.58778,5.3,pre-monsoon,2015,evaluated,
W_16.8383_74.5878,2015-08-24,16.83833,74.58778,3.5,monsoon,2015,evaluated,
W_16.8383_74.5878,2015-11-04,16.83833,74.58778,3.25,post-monsoon,2015,evaluated,
W_16.8383_74.5878,2016-01-04,16.83833,74.58778,4.1,post-monsoon,2016,evaluated,
W_16.8383_74.5878,2016-05-14,16.83833,74.58778,7.0,pre-monsoon,2016,evaluated,
W_16.8383_74.5878,2016-08-24,16.83833,74.58778,1.0,monsoon,2016,evaluated,
W_16.8383_74.5878,2016-11-04,16.83833,74.58778,0.6,post-monsoon,2016,evaluated,
W_16.8383_74.5878,2017-01-04,16.83833,74.58778,7.1,post-monsoon,2017,evaluated,
W_16.8383_74.5878,2017-05-14,16.83833,74.58778,5.1,pre-monsoon,2017,evaluated,
W_16.8383_74.5878,2017-08-24,16.83833,74.58778,4.7,monsoon,2017,evaluated,
W_16.8383_74.5878,2017-11-04,16.83833,74.58778,0.85,post-monsoon,2017,evaluated,
W_16.8383_74.5878,2018-01-09,16.83833,74.58778,2.0,post-monsoon,2018,evaluated,
W_16.8383_74.5878,2018-05-19,16.83833,74.58778,3.0,pre-monsoon,2018,evaluated,
W_16.8383_74.5878,2018-08-24,16.83833,74.58778,2.1,monsoon,2018,evaluated,
W_16.8383_74.5878,2019-01-09,16.83833,74.58778,3.5,post-monsoon,2019,evaluated,
W_16.8383_74.5878,2019-05-19,16.83833,74.58778,5.9,pre-monsoon,2019,evaluated,
W_16.8383_74.5878,2019-08-19,16.83833,74.58778,2.3,monsoon,2019,evaluated,
W_16.8383_74.5878,2020-01-09,16.83833,74.58778,1.4,post-monsoon,2020,evaluated,
W_16.8383_74.5878,2021-01-09,16.83833,74.58778,1.7,post-monsoon,2021,evaluated,
W_17.0583_75.3167,2013-05-14,17.05833,75.31667,9.5,pre-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.0583_75.3167,2013-08-24,17.05833,75.31667,9.0,monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.0583_75.3167,2013-11-04,17.05833,75.31667,5.7,post-monsoon,2013,no_chirps_within_400d,nearest composite exceeds window (chirps)
W_17.0583_75.3167,2014-01-04,17.05833,75.31667,8.0,post-monsoon,2014,evaluated,
W_17.0583_75.3167,2014-05-14,17.05833,75.31667,7.85,pre-monsoon,2014,evaluated,
W_17.0583_75.3167,2014-08-24,17.05833,75.31667,5.95,monsoon,2014,evaluated,
W_17.0583_75.3167,2014-11-04,17.05833,75.31667,5.0,post-monsoon,2014,evaluated,
W_17.0583_75.3167,2015-01-04,17.05833,75.31667,5.7,post-monsoon,2015,evaluated,
W_17.0583_75.3167,2015-05-14,17.05833,75.31667,8.55,pre-monsoon,2015,evaluated,
W_17.0583_75.3167,2015-08-24,17.05833,75.31667,8.1,monsoon,2015,evaluated,
W_17.0583_75.3167,2015-11-04,17.05833,75.31667,4.1,post-monsoon,2015,evaluated,
W_17.0583_75.3167,2016-05-14,17.05833,75.31667,9.9,pre-monsoon,2016,evaluated,
W_17.0583_75.3167,2016-08-24,17.05833,75.31667,5.95,monsoon,2016,evaluated,
W_17.0583_75.3167,2016-11-04,17.05833,75.31667,6.3,post-monsoon,2016,evaluated,
W_17.0583_75.3167,2017-01-04,17.05833,75.31667,9.3,post-monsoon,2017,evaluated,
W_17.0583_75.3167,2017-05-14,17.05833,75.31667,10.0,pre-monsoon,2017,evaluated,
W_17.0583_75.3167,2017-08-24,17.05833,75.31667,9.1,monsoon,2017,evaluated,
W_17.0583_75.3167,2017-11-04,17.05833,75.31667,5.4,post-monsoon,2017,evaluated,
W_17.0583_75.3167,2018-01-09,17.05833,75.31667,6.4,post-monsoon,2018,evaluated,
W_17.0583_75.3167,2018-08-24,17.05833,75.31667,9.7,monsoon,2018,evaluated,
W_17.0583_75.3167,2019-01-09,17.05833,75.31667,10.0,post-monsoon,2019,evaluated,
